congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
116,house,K000385,Kelly,IL,2,D,12,0,3.12e-6,-58.9
0,house,K000386,Katko,NY,24,Republican,107,0.8037383177570093,0.5550486,-3.6
115,house,K000386,Katko,NY,24,R,95,0.9052631578947369,0.61475743,-3.6
116,house,K000386,Katko,NY,24,R,12,0,0.0823537,-3.6
0,house,K000387,Knight,CA,25,Republican,95,0.9894736842105263,0.54804279,-6.7
115,house,K000387,Knight,CA,25,R,95,0.9894736842105263,0.54804279,-6.7
0,house,K000388,Kelly,MS,1,Republican,107,0.9345794392523364,0.94746477,33
115,house,K000388,Kelly,MS,1,R,95,0.9263157894736842,0.94833029,33
116,house,K000388,Kelly,MS,1,R,12,1,0.94061272,33
0,house,K000389,Khanna,CA,17,Democrat,106,0.14150943396226415,0.14948548,-53.4
115,house,K000389,Khanna,CA,17,D,94,0.1595744680851064,0.16856779,-53.4
116,house,K000389,Khanna,CA,17,D,12,0,7.35e-6,-53.4
0,house,K000390,Kihuen,NV,4,Democrat,94,0.22340425531914893,0.5880386,-4.9
115,house,K000390,Kihuen,NV,4,D,94,0.22340425531914893,0.5880386,-4.9
0,house,K000391,Krishnamoorthi,IL,8,Democrat,107,0.2336448598130841,0.27113406,-21.7
115,house,K000391,Krishnamoorthi,IL,8,D,95,0.2631578947368421,0.30505045,-21.7
116,house,K000391,Krishnamoorthi,IL,8,D,12,0,0.00262932,-21.7
0,house,K000392,Kustoff,TN,8,Republican,108,0.9351851851851852,0.94929295,35.6
115,house,K000392,Kustoff,TN,8,R,96,0.9270833333333334,0.94985004,35.6
116,house,K000392,Kustoff,TN,8,R,12,1,0.94483622,35.6
0,house,K000394,Kim,NJ,3,Democrat,12,0,0.3986474,6.2
116,house,K000394,Kim,NJ,3,D,12,0,0.3986474,6.2
0,house,L000263,Levin,MI,9,Democrat,95,0.17894736842105263,0.52481513,-7.8
115,house,L000263,Levin,MI,9,D,95,0.17894736842105263,0.52481513,-7.8
0,house,L000287,Lewis,GA,5,Democrat,105,0.09523809523809523,0.13300226,-73.1
115,house,L000287,Lewis,GA,5,D,93,0.10752688172043011,0.15016381,-73.1
116,house,L000287,Lewis,GA,5,D,12,0,2.8e-7,-73.1
0,house,L000397,Lofgren,CA,19,Democrat,107,0.16822429906542055,0.15739697,-51.4
115,house,L000397,Lofgren,CA,19,D,95,0.18947368421052632,0.17727743,-51.4
116,house,L000397,Lofgren,CA,19,D,12,0,9.98e-6,-51.4
0,house,L000480,Lowey,NY,17,Democrat,106,0.16981132075471697,0.27988301,-20.2
115,house,L000480,Lowey,NY,17,D,94,0.19148936170212766,0.31515293,-20.2
116,house,L000480,Lowey,NY,17,D,12,0,0.00360196,-20.2
0,house,L000491,Lucas,OK,3,Republican,108,0.9814814814814815,0.95142582,52.7
115,house,L000491,Lucas,OK,3,R,96,0.9895833333333334,0.94942651,52.7
116,house,L000491,Lucas,OK,3,R,12,0.9166666666666666,0.9674203,52.7
0,house,L000551,Lee,CA,13,Democrat,106,0.08490566037735849,0.12204979,-80.6
115,house,L000551,Lee,CA,13,D,94,0.09574468085106383,0.13763061,-80.6
116,house,L000551,Lee,CA,13,D,12,0,7e-8,-80.6
0,house,L000554,LoBiondo,NJ,2,Republican,96,0.8229166666666666,0.77924459,4.6
115,house,L000554,LoBiondo,NJ,2,R,96,0.8229166666666666,0.77924459,4.6
0,house,L000557,Larson,CT,1,Democrat,103,0.23300970873786409,0.25567652,-23.1
115,house,L000557,Larson,CT,1,D,91,0.26373626373626374,0.28913535,-23.1
116,house,L000557,Larson,CT,1,D,12,0,0.0019471,-23.1
0,house,L000559,Langevin,RI,2,Democrat,106,0.2358490566037736,0.48218397,-7.1
115,house,L000559,Langevin,RI,2,D,94,0.26595744680851063,0.53826597,-7.1
116,house,L000559,Langevin,RI,2,D,12,0,0.04287497,-7.1
0,house,L000560,Larsen,WA,2,Democrat,107,0.19626168224299065,0.26761808,-22.1
115,house,L000560,Larsen,WA,2,D,95,0.22105263157894736,0.30111747,-22.1
116,house,L000560,Larsen,WA,2,D,12,0,0.00241454,-22.1
0,house,L000562,Lynch,MA,8,Democrat,105,0.2761904761904762,0.23600327,-26
115,house,L000562,Lynch,MA,8,D,93,0.3118279569892473,0.26632245,-26
116,house,L000562,Lynch,MA,8,D,12,0,0.0010296,-26
0,house,L000563,Lipinski,IL,3,Democrat,105,0.3619047619047619,0.3424671,-15.3
115,house,L000563,Lipinski,IL,3,D,93,0.40860215053763443,0.38542982,-15.3
116,house,L000563,Lipinski,IL,3,D,12,0,0.00950598,-15.3
0,house,L000564,Lamborn,CO,5,Republican,108,0.9259259259259259,0.93455549,24
115,house,L000564,Lamborn,CO,5,R,96,0.9270833333333334,0.93722969,24
116,house,L000564,Lamborn,CO,5,R,12,0.9166666666666666,0.91316193,24
0,house,L000565,Loebsack,IA,2,Democrat,107,0.3177570093457944,0.71643779,4.1
115,house,L000565,Loebsack,IA,2,D,95,0.35789473684210527,0.76860161,4.1
116,house,L000565,Loebsack,IA,2,D,12,0,0.30347427,4.1
0,house,L000566,Latta,OH,5,Republican,108,0.9537037037037037,0.9372573,25.1
115,house,L000566,Latta,OH,5,R,96,0.9583333333333334,0.93955518,25.1
116,house,L000566,Latta,OH,5,R,12,0.9166666666666666,0.91887431,25.1
0,house,L000567,Lance,NJ,7,Republican,96,0.8645833333333334,0.67152862,-1.1
115,house,L000567,Lance,NJ,7,R,96,0.8645833333333334,0.67152862,-1.1
0,house,L000569,Luetkemeyer,MO,3,Republican,106,0.9716981132075472,0.94965892,39
115,house,L000569,Luetkemeyer,MO,3,R,94,0.9787234042553191,0.94964833,39
116,house,L000569,Luetkemeyer,MO,3,R,12,0.9166666666666666,0.94974191,39
0,house,L000570,Luján,NM,3,Democrat,107,0.1588785046728972,0.34650559,-15.1
115,house,L000570,Luján,NM,3,D,95,0.17894736842105263,0.38902769,-15.1
116,house,L000570,Luján,NM,3,D,12,0,0.00987235,-15.1
0,house,L000573,Labrador,ID,1,Republican,83,0.8313253012048193,0.95378894,38.3
115,house,L000573,Labrador,ID,1,R,83,0.8313253012048193,0.95378894,38.3
0,house,L000576,Long,MO,7,Republican,100,0.93,0.95261249,45.7
115,house,L000576,Long,MO,7,R,88,0.9318181818181818,0.95179303,45.7
116,house,L000576,Long,MO,7,R,12,0.9166666666666666,0.95862188,45.7
0,house,L000578,LaMalfa,CA,1,Republican,107,0.9532710280373832,0.91780964,19.7
115,house,L000578,LaMalfa,CA,1,R,95,0.9578947368421052,0.92334073,19.7
116,house,L000578,LaMalfa,CA,1,R,12,0.9166666666666666,0.8740219,19.7
0,house,L000579,Lowenthal,CA,47,Democrat,104,0.14423076923076922,0.20535839,-31.6
115,house,L000579,Lowenthal,CA,47,D,92,0.16304347826086957,0.23210516,-31.6
116,house,L000579,Lowenthal,CA,47,D,12,0,2.9976e-4,-31.6
0,house,L000580,Lujan Grisham,NM,1,Democrat,88,0.25,0.36514625,-16.5
115,house,L000580,Lujan Grisham,NM,1,D,88,0.25,0.36514625,-16.5
0,house,L000581,Lawrence,MI,14,Democrat,105,0.1619047619047619,0.13698806,-60.9
115,house,L000581,Lawrence,MI,14,D,93,0.1827956989247312,0.15466364,-60.9
116,house,L000581,Lawrence,MI,14,D,12,0,2.26e-6,-60.9
0,house,L000582,Lieu,CA,33,Democrat,101,0.1782178217821782,0.16820025,-41.3
115,house,L000582,Lieu,CA,33,D,89,0.20224719101123595,0.19087253,-41.3
116,house,L000582,Lieu,CA,33,D,12,0,4.758e-5,-41.3
0,house,L000583,Loudermilk,GA,11,Republican,104,0.8942307692307693,0.94271698,25
115,house,L000583,Loudermilk,GA,11,R,93,0.8817204301075269,0.93807485,25
116,house,L000583,Loudermilk,GA,11,R,11,1,0.98196405,25
0,house,L000584,Love,UT,4,Republican,94,0.9574468085106383,0.81104426,6.7
115,house,L000584,Love,UT,4,R,94,0.9574468085106383,0.81104426,6.7
0,house,L000585,LaHood,IL,18,Republican,107,0.9439252336448598,0.94121493,27.3
115,house,L000585,LaHood,IL,18,R,96,0.9479166666666666,0.94325825,27.3
116,house,L000585,LaHood,IL,18,R,11,0.9090909090909091,0.92338233,27.3
0,house,L000586,Lawson,FL,5,Democrat,101,0.33663366336633666,0.24848126,-25.4
115,house,L000586,Lawson,FL,5,D,90,0.37777777777777777,0.27869439,-25.4
116,house,L000586,Lawson,FL,5,D,11,0,0.00128293,-25.4
0,house,L000587,Lewis,MN,2,Republican,93,0.9032258064516129,0.71555471,1.2
115,house,L000587,Lewis,MN,2,R,93,0.9032258064516129,0.71555471,1.2
0,house,L000588,Lamb,PA,17,Democrat,37,0.4594594594594595,0.70444135,2.6
115,house,L000588,Lamb,PA,18,D,25,0.68,0.92584441,19.6
116,house,L000588,Lamb,PA,17,D,12,0,0.24318496,2.6
0,house,L000589,Lesko,AZ,8,Republican,37,0.9459459459459459,0.91788331,21.1
115,house,L000589,Lesko,AZ,8,R,25,0.92,0.93098534,21.1
116,house,L000589,Lesko,AZ,8,R,12,1,0.89058742,21.1
0,house,L000590,Lee,NV,3,Democrat,12,0,0.18791184,1
116,house,L000590,Lee,NV,3,D,12,0,0.18791184,1
0,house,L000591,Luria,VA,2,Democrat,12,0,0.27439339,3.4
116,house,L000591,Luria,VA,2,D,12,0,0.27439339,3.4
0,house,L000592,Levin,MI,9,Democrat,12,0,0.03768033,-7.8
116,house,L000592,Levin,MI,9,D,12,0,0.03768033,-7.8
0,house,L000593,Levin,CA,49,Democrat,12,0,0.03982145,-7.5
116,house,L000593,Levin,CA,49,D,12,0,0.03982145,-7.5
0,house,M000087,Maloney,NY,12,Democrat,105,0.1523809523809524,0.13630052,-69.8
115,house,M000087,Maloney,NY,12,D,94,0.1702127659574468,0.15225052,-69.8
116,house,M000087,Maloney,NY,12,D,11,0,5.5e-7,-69.8
0,house,M000312,McGovern,MA,2,Democrat,106,0.12264150943396226,0.29379446,-19.4
115,house,M000312,McGovern,MA,2,D,94,0.13829787234042554,0.33075806,-19.4
116,house,M000312,McGovern,MA,2,D,12,0,0.00424623,-19.4
0,house,M001137,Meeks,NY,5,Democrat,105,0.20952380952380953,0.13313642,-73
115,house,M001137,Meeks,NY,5,D,93,0.23655913978494625,0.15031528,-73
116,house,M001137,Meeks,NY,5,D,12,0,2.9e-7,-73
0,house,M001143,McCollum,MN,4,Democrat,106,0.1509433962264151,0.21359415,-30.9
115,house,M001143,McCollum,MN,4,D,94,0.1702127659574468,0.24081699,-30.9
116,house,M001143,McCollum,MN,4,D,12,0,3.4858e-4,-30.9
0,house,M001151,Murphy,PA,18,Republican,48,0.9791666666666666,0.93314248,19.6
115,house,M001151,Murphy,PA,18,R,48,0.9791666666666666,0.93314248,19.6
0,house,M001156,McHenry,NC,10,Republican,106,0.9811320754716981,0.93896803,24.6
115,house,M001156,McHenry,NC,10,R,94,0.9893617021276596,0.94184596,24.6
116,house,M001156,McHenry,NC,10,R,12,0.9166666666666666,0.91642428,24.6
0,house,M001157,McCaul,TX,10,Republican,108,0.9814814814814815,0.80990131,9.1
115,house,M001157,McCaul,TX,10,R,96,0.9895833333333334,0.843801,9.1
116,house,M001157,McCaul,TX,10,R,12,0.9166666666666666,0.53870374,9.1
0,house,M001158,Marchant,TX,24,Republican,106,0.9433962264150944,0.75688248,6.2
115,house,M001158,Marchant,TX,24,R,94,0.9468085106382979,0.80261462,6.2
116,house,M001158,Marchant,TX,24,R,12,0.9166666666666666,0.3986474,6.2
0,house,M001159,McMorris Rodgers,WA,5,Republican,108,0.9722222222222222,0.86537445,13.1
115,house,M001159,McMorris Rodgers,WA,5,R,96,0.9791666666666666,0.88456487,13.1
116,house,M001159,McMorris Rodgers,WA,5,R,12,0.9166666666666666,0.71185103,13.1
0,house,M001160,Moore,WI,4,Democrat,103,0.0970873786407767,0.15159811,-52.2
115,house,M001160,Moore,WI,4,D,91,0.10989010989010989,0.1715879,-52.2
116,house,M001160,Moore,WI,4,D,12,0,8.83e-6,-52.2
0,house,M001163,Matsui,CA,6,Democrat,107,0.1588785046728972,0.16970427,-44.8
115,house,M001163,Matsui,CA,6,D,95,0.17894736842105263,0.19113716,-44.8
116,house,M001163,Matsui,CA,6,D,12,0,2.724e-5,-44.8
0,house,M001165,McCarthy,CA,23,Republican,106,0.9811320754716981,0.92837915,22
115,house,M001165,McCarthy,CA,23,R,94,0.9893617021276596,0.93212444,22
116,house,M001165,McCarthy,CA,23,R,12,0.9166666666666666,0.89904104,22
0,house,M001166,McNerney,CA,9,Democrat,102,0.17647058823529413,0.30745044,-18.6
115,house,M001166,McNerney,CA,9,D,93,0.1935483870967742,0.33711946,-18.6
116,house,M001166,McNerney,CA,9,D,9,0,8.7059e-4,-18.6
0,house,M001177,McClintock,CA,4,Republican,107,0.8317757009345794,0.88196497,14.7
115,house,M001177,McClintock,CA,4,R,95,0.8105263157894737,0.89659049,14.7
116,house,M001177,McClintock,CA,4,R,12,1,0.76617963,14.7
0,house,M001179,Marino,PA,12,Republican,96,0.9791666666666666,0.95480231,36.4
115,house,M001179,Marino,PA,10,R,91,0.978021978021978,0.95231987,36
116,house,M001179,Marino,PA,12,R,5,1,0.99998273,36.4
0,house,M001180,McKinley,WV,1,Republican,108,0.9722222222222222,0.95106746,41.6
115,house,M001180,McKinley,WV,1,R,96,0.9791666666666666,0.95079332,41.6
116,house,M001180,McKinley,WV,1,R,12,0.9166666666666666,0.95326051999999994,41.6
0,house,M001181,Meehan,PA,7,Republican,71,0.8873239436619719,0.6253992,-2.3
115,house,M001181,Meehan,PA,7,R,71,0.8873239436619719,0.6253992,-2.3
0,house,M001184,Massie,KY,4,Republican,106,0.660377358490566,0.95452297,35.9
115,house,M001184,Massie,KY,4,R,96,0.625,0.94994826,35.9
116,house,M001184,Massie,KY,4,R,10,1,0.99844022,35.9
0,house,M001185,Maloney,NY,18,Democrat,105,0.3142857142857143,0.66847613,1.9
115,house,M001185,Maloney,NY,18,D,93,0.3548387096774194,0.72662854,1.9
116,house,M001185,Maloney,NY,18,D,12,0,0.2177949,1.9
0,house,M001187,Meadows,NC,11,Republican,105,0.8952380952380953,0.95202402,29.2
115,house,M001187,Meadows,NC,11,R,93,0.8924731182795699,0.95450611,29.2
116,house,M001187,Meadows,NC,11,R,12,0.9166666666666666,0.93278781,29.2
0,house,M001188,Meng,NY,6,Democrat,104,0.18269230769230768,0.19959252,-33
115,house,M001188,Meng,NY,6,D,93,0.20430107526881722,0.2231871,-33
116,house,M001188,Meng,NY,6,D,11,0,1.1107e-4,-33
0,house,M001189,Messer,IN,6,Republican,92,0.9456521739130435,0.95631348,40.3
115,house,M001189,Messer,IN,6,R,92,0.9456521739130435,0.95631348,40.3
0,house,M001190,Mullin,OK,2,Republican,106,0.9339622641509434,0.95119349,50.1
115,house,M001190,Mullin,OK,2,R,94,0.925531914893617,0.94953171,50.1
116,house,M001190,Mullin,OK,2,R,12,1,0.96421071,50.1
0,house,M001193,MacArthur,NJ,3,Republican,96,0.9479166666666666,0.80450741,6.2
115,house,M001193,MacArthur,NJ,3,R,96,0.9479166666666666,0.80450741,6.2
0,house,M001194,Moolenaar,MI,4,Republican,108,0.9814814814814815,0.93656389,24.8
115,house,M001194,Moolenaar,MI,4,R,96,0.9895833333333334,0.93895541,24.8
116,house,M001194,Moolenaar,MI,4,R,12,0.9166666666666666,0.91743175,24.8
0,house,M001195,Mooney,WV,2,Republican,108,0.8611111111111112,0.94964624,36.4
115,house,M001195,Mooney,WV,2,R,96,0.84375,0.95009742,36.4
116,house,M001195,Mooney,WV,2,R,12,1,0.94603682,36.4
0,house,M001196,Moulton,MA,6,Democrat,106,0.20754716981132076,0.31235042,-17.9
115,house,M001196,Moulton,MA,6,D,94,0.23404255319148937,0.35149174,-17.9
116,house,M001196,Moulton,MA,6,D,12,0,0.00574342,-17.9
115,house,M001197,McSally,AZ,2,R,96,0.96875,0.59050485,-4.9
0,house,M001198,Marshall,KS,1,Republican,107,0.9813084112149533,0.95098914,45
115,house,M001198,Marshall,KS,1,R,96,0.9791666666666666,0.95065581,45
116,house,M001198,Marshall,KS,1,R,11,1,0.95389817,45
0,house,M001199,Mast,FL,18,Republican,101,0.9306930693069307,0.83329418,9.2
115,house,M001199,Mast,FL,18,R,96,0.9270833333333334,0.84500573,9.2
116,house,M001199,Mast,FL,18,R,5,1,0.60843242,9.2
0,house,M001200,McEachin,VA,4,Democrat,103,0.18446601941747573,0.27378502,-21.6
115,house,M001200,McEachin,VA,4,D,92,0.20652173913043478,0.30622935,-21.6
116,house,M001200,McEachin,VA,4,D,11,0,0.0024324,-21.6
0,house,M001201,Mitchell,MI,10,Republican,108,0.9629629629629629,0.94718994,32.2
115,house,M001201,Mitchell,MI,10,R,96,0.96875,0.94819192,32.2
116,house,M001201,Mitchell,MI,10,R,12,0.9166666666666666,0.93917415,32.2
0,house,M001202,Murphy,FL,7,Democrat,107,0.4485981308411215,0.47994187,-7.3
115,house,M001202,Murphy,FL,7,D,95,0.5052631578947369,0.53534688,-7.3
116,house,M001202,Murphy,FL,7,D,12,0,0.04131888,-7.3
0,house,M001203,Malinowski,NJ,7,Democrat,12,0,0.1303968,-1.1
116,house,M001203,Malinowski,NJ,7,D,12,0,0.1303968,-1.1
0,house,M001204,Meuser,PA,9,Republican,12,0.9166666666666666,0.94230732,34
116,house,M001204,Meuser,PA,9,R,12,0.9166666666666666,0.94230732,34
0,house,M001205,Miller,WV,3,Republican,12,1,0.9630819,49.2
116,house,M001205,Miller,WV,3,R,12,1,0.9630819,49.2
0,house,M001206,Morelle,NY,25,Democrat,15,0.13333333333333333,0.13848632,-16.4
115,house,M001206,Morelle,NY,25,D,3,0.6666666666666666,0.66161867,-16.4
116,house,M001206,Morelle,NY,25,D,12,0,0.00770323,-16.4
0,house,M001207,Mucarsel-Powell,FL,26,Democrat,12,0,0.00785322,-16.3
116,house,M001207,Mucarsel-Powell,FL,26,D,12,0,0.00785322,-16.3
0,house,M001208,McBath,GA,6,Democrat,12,0,0.20412482,1.5
116,house,M001208,McBath,GA,6,D,12,0,0.20412482,1.5
0,house,M001209,McAdams,UT,4,Democrat,12,0,0.42253914,6.7
116,house,M001209,McAdams,UT,4,D,12,0,0.42253914,6.7
0,house,N000002,Nadler,NY,10,Democrat,104,0.15384615384615385,0.14973654,-59.5
115,house,N000002,Nadler,NY,10,D,92,0.17391304347826086,0.16926702,-59.5
116,house,N000002,Nadler,NY,10,D,12,0,2.83e-6,-59.5
0,house,N000015,Neal,MA,1,Democrat,104,0.18269230769230768,0.28463081,-20.7
115,house,N000015,Neal,MA,1,D,94,0.20212765957446807,0.3147331,-20.7
116,house,N000015,Neal,MA,1,D,10,0,0.00166934,-20.7
0,house,N000127,Nolan,MN,8,Democrat,90,0.2777777777777778,0.90370778,15.6
115,house,N000127,Nolan,MN,8,D,90,0.2777777777777778,0.90370778,15.6
0,house,N000179,Napolitano,CA,32,Democrat,93,0.13978494623655913,0.20031159,-38.9
115,house,N000179,Napolitano,CA,32,D,81,0.16049382716049382,0.22997677,-38.9
116,house,N000179,Napolitano,CA,32,D,12,0,7.161e-5,-38.9
0,house,N000181,Nunes,CA,22,Republican,104,0.9807692307692307,0.81308173,9.5
115,house,N000181,Nunes,CA,22,R,92,0.9891304347826086,0.84638891,9.5
116,house,N000181,Nunes,CA,22,R,12,0.9166666666666666,0.55772669,9.5
0,house,N000184,Noem,SD,0,Republican,90,0.9222222222222223,0.94601119,29.79332222
115,house,N000184,Noem,SD,0,R,90,0.9222222222222223,0.94601119,29.79332222
0,house,N000188,Norcross,NJ,1,Democrat,104,0.18269230769230768,0.2489154,-24.5
115,house,N000188,Norcross,NJ,1,D,92,0.20652173913043478,0.28119553,-24.5
116,house,N000188,Norcross,NJ,1,D,12,0,0.00143437,-24.5
0,house,N000189,Newhouse,WA,4,Republican,102,0.9607843137254902,0.93227332,22.8
115,house,N000189,Newhouse,WA,4,R,90,0.9666666666666667,0.93586015,22.8
116,house,N000189,Newhouse,WA,4,R,12,0.9166666666666666,0.90537215,22.8
0,house,N000190,Norman,SC,5,Republican,74,0.8648648648648649,0.88981702,18.5
115,house,N000190,Norman,SC,5,R,62,0.8387096774193549,0.89640151,18.5
116,house,N000190,Norman,SC,5,R,12,1,0.85579714,18.5
0,house,N000191,Neguse,CO,2,Democrat,12,0,0.00286171,-21.3
116,house,N000191,Neguse,CO,2,D,12,0,0.00286171,-21.3
0,house,O000168,Olson,TX,22,Republican,106,0.9622641509433962,0.7884146,7.9
115,house,O000168,Olson,TX,22,R,94,0.9680851063829787,0.82769772,7.9
116,house,O000168,Olson,TX,22,R,12,0.9166666666666666,0.48069688,7.9
0,house,O000170,O’Rourke,TX,16,Democrat,93,0.3010752688172043,0.18773679,-40.7
115,house,O000170,O’Rourke,TX,16,D,93,0.3010752688172043,0.18773679,-40.7
0,house,O000171,O’Halleran,AZ,1,Democrat,108,0.48148148148148145,0.65759014,1.1
115,house,O000171,O’Halleran,AZ,1,D,96,0.5416666666666666,0.71590437,1.1
116,house,O000171,O’Halleran,AZ,1,D,12,0,0.19107629,1.1
0,house,O000172,Ocasio-Cortez,NY,14,Democrat,12,0.25,3.65e-6,-57.9
116,house,O000172,Ocasio-Cortez,NY,14,D,12,0.25,3.65e-6,-57.9
0,house,O000173,Omar,MN,5,Democrat,12,0,5.57e-6,-55.2
116,house,O000173,Omar,MN,5,D,12,0,5.57e-6,-55.2
0,house,P000034,Pallone,NJ,6,Democrat,107,0.102803738317757,0.33956129,-15.6
115,house,P000034,Pallone,NJ,6,D,95,0.11578947368421053,0.38131897,-15.6
116,house,P000034,Pallone,NJ,6,D,12,0,0.00897968,-15.6
0,house,P000096,Pascrell,NJ,9,Democrat,105,0.19047619047619047,0.20938184,-31.2
115,house,P000096,Pascrell,NJ,9,D,93,0.21505376344086022,0.2363567,-31.2
116,house,P000096,Pascrell,NJ,9,D,12,0,3.2668e-4,-31.2
0,house,P000197,Pelosi,CA,12,Democrat,92,0.20652173913043478,0.14729845,-77.5
115,house,P000197,Pelosi,CA,12,D,91,0.2087912087912088,0.14891712,-77.5
116,house,P000197,Pelosi,CA,12,D,1,0,0,-77.5
0,house,P000258,Peterson,MN,7,Democrat,103,0.5922330097087378,0.94524392,30.8
115,house,P000258,Peterson,MN,7,D,91,0.6703296703296703,0.94640676,30.8
116,house,P000258,Peterson,MN,7,D,12,0,0.93642567,30.8
0,house,P000523,Price,NC,4,Democrat,107,0.16822429906542055,0.1809889,-40
115,house,P000523,Price,NC,4,D,95,0.18947368421052632,0.20384318,-40
116,house,P000523,Price,NC,4,D,12,0,5.918e-5,-40
0,house,P000588,Pearce,NM,2,Republican,93,0.8924731182795699,0.85549881,10.2
115,house,P000588,Pearce,NM,2,R,93,0.8924731182795699,0.85549881,10.2
0,house,P000592,Poe,TX,2,Republican,91,0.9230769230769231,0.84409092,9.3
115,house,P000592,Poe,TX,2,R,91,0.9230769230769231,0.84409092,9.3
0,house,P000593,Perlmutter,CO,7,Democrat,107,0.2523364485981308,0.39417512,-12
115,house,P000593,Perlmutter,CO,7,D,95,0.28421052631578947,0.44175252,-12
116,house,P000593,Perlmutter,CO,7,D,12,0,0.01752074,-12
0,house,P000594,Paulsen,MN,3,Republican,96,0.96875,0.49584968,-9.4
115,house,P000594,Paulsen,MN,3,R,96,0.96875,0.49584968,-9.4
0,house,P000597,Pingree,ME,1,Democrat,105,0.1619047619047619,0.35019769,-14.8
115,house,P000597,Pingree,ME,1,D,93,0.1827956989247312,0.39403659,-14.8
116,house,P000597,Pingree,ME,1,D,12,0,0.01044621,-14.8
0,house,P000598,Polis,CO,2,Democrat,88,0.17045454545454544,0.29543414,-21.3
115,house,P000598,Polis,CO,2,D,88,0.17045454545454544,0.29543414,-21.3
0,house,P000599,Posey,FL,8,Republican,105,0.9047619047619048,0.92519518,20.7
115,house,P000599,Posey,FL,8,R,93,0.8924731182795699,0.93021236,20.7
116,house,P000599,Posey,FL,8,R,12,1,0.88631206,20.7
0,house,P000601,Palazzo,MS,4,Republican,104,0.9519230769230769,0.95340037,41.2
115,house,P000601,Palazzo,MS,4,R,92,0.9565217391304348,0.95348818,41.2
116,house,P000601,Palazzo,MS,4,R,12,0.9166666666666666,0.95272717,41.2
0,house,P000604,Payne,NJ,10,Democrat,92,0.10869565217391304,0.11814302,-72.4
115,house,P000604,Payne,NJ,10,D,87,0.11494252873563218,0.12493285,-72.4
116,house,P000604,Payne,NJ,10,D,5,0,0,-72.4
0,house,P000605,Perry,PA,10,Republican,106,0.8584905660377359,0.88823087,8.9
115,house,P000605,Perry,PA,4,R,95,0.8526315789473684,0.93069518,21.5
116,house,P000605,Perry,PA,10,R,11,0.9090909090909091,0.52149367,8.9
0,house,P000606,Pittenger,NC,9,Republican,91,0.978021978021978,0.87321864,11.6
115,house,P000606,Pittenger,NC,9,R,91,0.978021978021978,0.87321864,11.6
0,house,P000607,Pocan,WI,2,Democrat,98,0.11224489795918367,0.19343251,-36.8
115,house,P000607,Pocan,WI,2,D,86,0.12790697674418605,0.22040846,-36.8
116,house,P000607,Pocan,WI,2,D,12,0,1.0491e-4,-36.8
0,house,P000608,Peters,CA,52,Democrat,106,0.3113207547169811,0.26077776,-22.5
115,house,P000608,Peters,CA,52,D,94,0.35106382978723405,0.29378561,-22.5
116,house,P000608,Peters,CA,52,D,12,0,0.0022162,-22.5
0,house,P000609,Palmer,AL,6,Republican,106,0.9245283018867925,0.9597112,44.7
115,house,P000609,Palmer,AL,6,R,94,0.925531914893617,0.96001532999999994,44.7
116,house,P000609,Palmer,AL,6,R,12,0.9166666666666666,0.95732889,44.7
0,house,P000611,Poliquin,ME,2,Republican,95,0.968421052631579,0.85950077,10.3
115,house,P000611,Poliquin,ME,2,R,95,0.968421052631579,0.85950077,10.3
0,house,P000613,Panetta,CA,20,Democrat,108,0.25,0.16378034,-47.2
115,house,P000613,Panetta,CA,20,D,96,0.28125,0.18425052,-47.2
116,house,P000613,Panetta,CA,20,D,12,0,1.886e-5,-47.2
0,house,P000614,Pappas,NH,1,Democrat,12,0,0.20748433,1.6
116,house,P000614,Pappas,NH,1,D,12,0,0.20748433,1.6
0,house,P000615,Pence,IN,6,Republican,12,1,0.95151766,40.3
116,house,P000615,Pence,IN,6,R,12,1,0.95151766,40.3
0,house,P000616,Phillips,MN,3,Democrat,12,0,0.02811424,-9.4
116,house,P000616,Phillips,MN,3,D,12,0,0.02811424,-9.4
0,house,P000617,Pressley,MA,7,Democrat,12,0,3.3e-7,-72.2
116,house,P000617,Pressley,MA,7,D,12,0,3.3e-7,-72.2
0,house,P000618,Porter,CA,45,Democrat,12,0,0.05882096,-5.4
116,house,P000618,Porter,CA,45,D,12,0,0.05882096,-5.4
0,house,Q000023,Quigley,IL,5,Democrat,105,0.20952380952380953,0.16216292,-46.6
115,house,Q000023,Quigley,IL,5,D,93,0.23655913978494625,0.18308451,-46.6
116,house,Q000023,Quigley,IL,5,D,12,0,2.066e-5,-46.6
0,house,R000395,Rogers,KY,5,Republican,101,0.9801980198019802,0.9473119,62.1
115,house,R000395,Rogers,KY,5,R,89,0.9887640449438202,0.94316321,62.1
116,house,R000395,Rogers,KY,5,R,12,0.9166666666666666,0.97808142,62.1
0,house,R000409,Rohrabacher,CA,48,Republican,95,0.8421052631578947,0.65805207,-1.7
115,house,R000409,Rohrabacher,CA,48,R,95,0.8421052631578947,0.65805207,-1.7
0,house,R000435,Ros-Lehtinen,FL,27,Republican,89,0.7078651685393258,0.32192644,-19.6
115,house,R000435,Ros-Lehtinen,FL,27,R,89,0.7078651685393258,0.32192644,-19.6
0,house,R000486,Roybal-Allard,CA,40,Democrat,106,0.14150943396226415,0.13542328,-69.4
